Sales Month,Primary Platform (Original),Secondary Platform,Store Name,Brand Name,Product Code,Sales Amount,Sales Quantity,Primary Platform
2021-05,抖音,抖音店铺,震选酒类专营店,白水杜康,3482316138585655686,43008.0,336,Douyin
2021-05,抖音,抖音店铺,七彩嘉乡专营店,浏阳河酒,3482320908222345246,33165.0,335,Douyin
2021-05,抖音,抖音店铺,白云边白酒旗舰店,白云边,3473042341693097408,7659.0,334,Douyin
2021-05,抖音,抖音店铺,金泰华食品饮料专营店,其他,3478796378577202370,33066.0,334,Douyin
2021-05,抖音,抖音店铺,震选酒类专营店,杜康,3481778990665088905,45954.0,333,Douyin
2021-05,抖音,抖音店铺,刘伶醉官方旗舰店,刘伶醉,3455553756870092367,42957.0,333,Douyin
2021-05,抖音,抖音店铺,美狄丝华夏大地酒类专卖店,茅台,3449885773942372658,32967.0,333,Douyin
2021-05,抖音,抖音店铺,加喜酒类专营店,杜康,3480806221441806726,46062.0,333,Douyin
2021-05,抖音,抖音店铺,京都官方旗舰店,其他,3448387176117742120,9957.0,333,Douyin
2021-05,抖音,抖音店铺,黑巨星酒水专营店,汾酒,3480716946234806824,104369.0,331,Douyin
2021-05,抖音,抖音店铺,中原食品专营店,其他,3472485224489828685,4932.0,331,Douyin
2021-05,抖音,抖音店铺,震选酒类专营店,汾杏,3478238773677049226,98670.0,330,Douyin
2021-05,抖音,抖音店铺,泸州老窖官方旗舰店,泸州老窖,3460991501163693155,53131.0,330,Douyin
2021-05,抖音,抖音店铺,壹直播文化创意食品专营店,五粮液,3475656265500374129,65272.0,328,Douyin
2021-05,抖音,抖音店铺,滴藏酒专卖店,其他,3457286473211087251,3232.0,328,Douyin
2021-05,抖音,抖音店铺,媒江湖酒类专营店,五粮液,3469849454541170062,13087.0,328,Douyin
2021-05,抖音,抖音店铺,佳闻酒业酒类专营店,其他,3476195488032804044,13632.0,328,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,其他,3449866717155734418,32373.0,327,Douyin
2021-05,抖音,抖音店铺,京都官方旗舰店,其他,3476962541148748078,16317.0,327,Douyin
2021-05,抖音,抖音店铺,伴酒类旗舰店,其他,3479170455196314351,187402.0,326,Douyin
2021-05,抖音,抖音店铺,百年老街酒类旗舰店,其他,3481578830215437672,15974.0,326,Douyin
2021-05,抖音,抖音店铺,逸鱻达酒类专营店,汾杏,3471419578620467157,25754.0,326,Douyin
2021-05,抖音,抖音店铺,梵鎏酒类专营店,五粮液,3482848925059311084,3218.0,325,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,茅台,3477343459768187703,58500.0,325,Douyin
2021-05,抖音,抖音店铺,麦芽之路旗舰店,金六福,3460989963565409298,96850.0,325,Douyin
2021-05,抖音,抖音店铺,汉董酒类专营店,其他,3480679706670546961,1232.0,324,Douyin
2021-05,抖音,抖音店铺,伴酒类旗舰店,其他,3459683769328532684,32275.0,324,Douyin
2021-05,抖音,抖音店铺,佳闻酒业酒类专营店,允台,3481149928405885206,3920.0,324,Douyin
2021-05,抖音,抖音店铺,汾酒官方旗舰店,汾酒,3462872303883424446,307377.0,323,Douyin
2021-05,抖音,抖音店铺,申泉泳酒类专营店,汾酒,3467839414074529543,86296.0,322,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,泸州老窖,3461561705165946788,82432.0,322,Douyin
2021-05,抖音,抖音店铺,福润酒类专营店,茅台,3478473178026768482,150696.0,322,Douyin
2021-05,抖音,抖音店铺,京都官方旗舰店,其他,3473064892452478492,12848.0,322,Douyin
2021-05,抖音,抖音店铺,匠人酒业酒类专营店,郑酒师,3476896519028899489,3188.0,322,Douyin
2021-05,抖音,抖音店铺,华亿酒类专营店,其他,3460382715126402156,4881.0,322,Douyin
2021-05,抖音,抖音店铺,泸州老窖官方旗舰店,泸州老窖,3460438167491081976,73579.0,321,Douyin
2021-05,抖音,抖音店铺,九甄选酒类专营店,茅台,3468776758633979609,75268.0,321,Douyin
2021-05,抖音,抖音店铺,麦芽之路旗舰店,金六福,3477669918126772516,95658.0,321,Douyin
2021-05,抖音,抖音店铺,观云官方旗舰店,观云,3461204325332867515,237456.0,321,Douyin
2021-05,抖音,抖音店铺,金沙古慎初酒类专卖店,金沙,3470089923401487172,32476.0,321,Douyin
2021-05,抖音,抖音店铺,遥望星选卖场旗舰店,五粮液,3480327757773296972,16018.0,321,Douyin
2021-05,抖音,抖音店铺,酒醇酒水专营店,杜康,3478306138108376748,41409.0,321,Douyin
2021-05,抖音,抖音店铺,古井贡酒官方旗舰店,古井贡,3470229786872385001,4698.0,320,Douyin
2021-05,抖音,抖音店铺,郎酒官方旗舰店,郎酒,3467680616315750373,84910.0,320,Douyin
2021-05,抖音,抖音店铺,煜礼酒类专营店,五粮液,3470588244616456079,159181.0,319,Douyin
2021-05,抖音,抖音店铺,震选酒类专营店,茅台,3482334302002386557,95381.0,319,Douyin
2021-05,抖音,抖音店铺,郎酒官方旗舰店,郎酒,3477354686779132113,538783.0,317,Douyin
2021-05,抖音,抖音店铺,粮友酒类专营店,其他,3472503185992724880,59596.0,317,Douyin
2021-05,抖音,抖音店铺,德酿酒类专营店,其他,3451154382886974803,36282.0,316,Douyin
2021-05,抖音,抖音店铺,酿父旗舰店,其他,3479741919888841225,37170.0,315,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场店,酒鬼,3429645383700220041,93886.0,314,Douyin
2021-05,抖音,抖音店铺,遥望星选卖场旗舰店,沱牌舍得,3480653604132667598,27946.0,314,Douyin
2021-05,抖音,抖音店铺,久协酒类专营店,其他,3476025342844611438,6369.0,314,Douyin
2021-05,抖音,抖音店铺,醉仙网名酒专营店,酒鬼,3481014194428598434,87606.0,314,Douyin
2021-05,抖音,抖音店铺,纳福百年名酒专营店,五粮液,3481574191734639963,43194.0,313,Douyin
2021-05,抖音,抖音店铺,遥望星选卖场旗舰店,景芝,3483107578827911341,3099.0,313,Douyin
2021-05,抖音,抖音店铺,舍得官方旗舰店,沱牌舍得,3470292755396350887,423786.0,312,Douyin
2021-05,抖音,抖音店铺,星品供应链专营店,杜康,3453572718203688476,30888.0,312,Douyin
2021-05,抖音,抖音店铺,加喜酒类专营店,泸州老窖,3480689615143333942,3089.0,312,Douyin
2021-05,抖音,抖音店铺,国井酒类旗舰店,扳倒井,3477525225049037676,40518.0,312,Douyin
2021-05,抖音,抖音店铺,酿父旗舰店,其他,3476560624669092425,279589.0,311,Douyin
2021-05,抖音,抖音店铺,加喜酒类专营店,其他,3473207719593412003,61889.0,311,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,五粮液,3479148232993590783,74683.0,311,Douyin
2021-05,抖音,抖音店铺,泸州老窖官方旗舰店,泸州老窖,3426291703357803915,98860.0,310,Douyin
2021-05,抖音,抖音店铺,金裕皖官方旗舰店,金裕皖,3462420743697116150,12685.0,310,Douyin
2021-05,抖音,抖音店铺,古井贡酒官方旗舰店,古井贡,3441680904341329672,57020.0,309,Douyin
2021-05,抖音,抖音店铺,合创合酒类专营店,白水杜康,3474166295979816970,30591.0,309,Douyin
2021-05,抖音,抖音店铺,三斤匠酒业食品专营店,其他,3467323788344051100,21546.0,309,Douyin
2021-05,抖音,抖音店铺,鸡公山酒类专营店,鸡公山,3459476333321660114,37122.0,309,Douyin
2021-05,抖音,抖音店铺,香友酒业白酒专营店,其他,3470086966106791909,61591.0,309,Douyin
2021-05,抖音,抖音店铺,震选酒类专营店,白水杜康,3482325608980179647,30492.0,308,Douyin
2021-05,抖音,抖音店铺,飞天不老酒类专营店,白水杜康,3480147863076503535,123169.0,308,Douyin
2021-05,抖音,抖音店铺,天福堂酒类专营店,五粮液,3440948449309269141,113006.0,307,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,其他,3483321444576974823,3069386.0,307,Douyin
2021-05,抖音,抖音店铺,购酒网卖场旗舰店,其他,3456778587011728145,60353.0,306,Douyin
2021-05,抖音,抖音店铺,玖到家酒类专营店,汾杏,3470872569438205620,82008.0,306,Douyin
2021-05,抖音,抖音店铺,沈酒官方旗舰店,其他,3476928967481641069,87240.0,305,Douyin
2021-05,抖音,抖音店铺,西凤官方旗舰店,西凤,3466152546492629057,89635.0,305,Douyin
2021-05,抖音,抖音店铺,加喜酒类专营店,其他,3479604094514105935,125790.0,305,Douyin
2021-05,抖音,抖音店铺,本味天成春台旗舰店,本味天成,3396997844304023455,76860.0,305,Douyin
2021-05,抖音,抖音店铺,金泰华食品饮料专营店,其他,3479041406402735267,60192.0,304,Douyin
2021-05,抖音,抖音店铺,醉卿酒类旗舰店,其他,3466169139880691489,5999.0,303,Douyin
2021-05,抖音,抖音店铺,醉美金樽酒类旗舰店,其他,3474492481733797053,9060.0,303,Douyin
2021-05,抖音,抖音店铺,初发心酒类专营店,金六福,3471195295436696800,9060.0,303,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,白水杜康,3483821763043953110,47716.0,302,Douyin
2021-05,抖音,抖音店铺,西凤官方旗舰店,西凤,3458744226031001283,47716.0,302,Douyin
2021-05,抖音,抖音店铺,道尔云酒类专营店,泸州老窖,3457693661888919112,120498.0,302,Douyin
2021-05,抖音,抖音店铺,滴藏酒专卖店,其他,3474001979339063167,15070.0,302,Douyin
2021-05,抖音,抖音店铺,金沙古酒类旗舰店,金沙,3461139475621674571,38829.0,301,Douyin
2021-05,抖音,抖音店铺,汉董酒类专营店,茅台,3471609875837125766,59598.0,301,Douyin
2021-05,抖音,抖音店铺,扳倒井酒类旗舰店,扳倒井,3474334978714826183,4786.0,301,Douyin
2021-05,抖音,抖音店铺,震选酒类专营店,其他,3479940081081520137,89401.0,299,Douyin
2021-05,抖音,抖音店铺,泸州老窖官方旗舰店,泸州老窖,3434229342182468062,75064.0,299,Douyin
2021-05,抖音,抖音店铺,1919卖场旗舰店,茅台,3460206754627998567,104052.0,299,Douyin
2021-05,抖音,抖音店铺,欣购酒水专营店,五粮液,3466569207494409306,8940.0,299,Douyin
2021-05,抖音,抖音店铺,加喜酒类专营店,其他,3473042569552898028,80902.0,298,Douyin
2021-05,抖音,抖音店铺,仙人醉酒类专营店,其他,3460856667107890213,30461.0,298,Douyin
2021-05,抖音,抖音店铺,尚宾酒业专营店,五粮液,3469521185811877406,237006.0,297,Douyin
2021-05,抖音,抖音店铺,康益泉酒类专营店,洋河,3481919021773914623,158064.0,296,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,五粮液,3461948772064568452,58608.0,296,Douyin
2021-05,抖音,抖音店铺,珍玖坊酒类专营店,习酒,3481769803704875437,147704.0,296,Douyin
2021-05,抖音,抖音店铺,粮友酒类专营店,其他,3472716048866891108,32111.0,296,Douyin
2021-05,抖音,抖音店铺,歌德盈香卖场旗舰店,其他,3436644696582132884,3513070.0,293,Douyin
2021-05,抖音,抖音店铺,中酿品致酒类专营店,其他,3478019726108672202,46629.0,293,Douyin
2021-05,抖音,抖音店铺,酒集网酒类专营店,白水杜康,3476995928160919841,37797.0,293,Douyin
2021-05,抖音,抖音店铺,海通专营店,其他,3478006581302528646,46294.0,293,Douyin
2021-05,抖音,抖音店铺,古井贡酒官方旗舰店,古井贡,3436117396920868902,64240.0,292,Douyin
2021-05,抖音,抖音店铺,加喜酒类专营店,其他,3476420228513165408,56526.0,292,Douyin
2021-05,抖音,抖音店铺,汾酒官方旗舰店,汾酒,3463211902652549856,348909.0,291,Douyin
2021-05,抖音,抖音店铺,仙人醉酒类专营店,其他,3470122040982377465,46238.0,291,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,洋河,3478222860798065034,231710.0,290,Douyin
2021-05,抖音,抖音店铺,古井贡酒官方旗舰店,古井贡,3458531064664992332,69120.0,288,Douyin
2021-05,抖音,抖音店铺,芬香食品饮料旗舰店,金六福,3475095181819308873,74304.0,288,Douyin
2021-05,抖音,抖音店铺,粮友酒类专营店,其他,3484057196063522242,57024.0,288,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,其他,3478250685785613867,286426.0,287,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,茅台,3483320121626340261,2859428.0,286,Douyin
2021-05,抖音,抖音店铺,瑞庆酒类专营店,五粮液,3451869149247231115,323775.0,285,Douyin
2021-05,抖音,抖音店铺,震选酒类专营店,白水杜康,3482826318448616539,56715.0,285,Douyin
2021-05,抖音,抖音店铺,震选酒类专营店,其他,3478236327676405182,84632.0,284,Douyin
2021-05,抖音,抖音店铺,古井贡酒官方旗舰店,古井贡,3441651159444664614,62136.0,282,Douyin
2021-05,抖音,抖音店铺,中酿品致酒类专营店,其他,3448563594088839464,55836.0,282,Douyin
2021-05,抖音,抖音店铺,黑巨星酒水专营店,其他,3481954246855948367,51036.0,282,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,五粮液,3481898764569075072,40818.0,282,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,剑南春,3442645551747849000,224519.0,281,Douyin
2021-05,抖音,抖音店铺,九甄选酒类专营店,国台,3467451288726427073,335420.0,280,Douyin
2021-05,抖音,抖音店铺,君品酒类专营店,其他,3480514906627915414,66983.0,279,Douyin
2021-05,抖音,抖音店铺,疆北酒类专营店,洋河,3476568458639053859,83421.0,279,Douyin
2021-05,抖音,抖音店铺,购酒网卖场旗舰店,洋河,3473981758456888869,55521.0,279,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,水井坊,3425008139521624931,102951.0,279,Douyin
2021-05,抖音,抖音店铺,粮友酒类专营店,其他,3481264621069945876,55242.0,279,Douyin
2021-05,抖音,抖音店铺,醉花荫酒业专营店,其他,3460230849520345747,54897.0,279,Douyin
2021-05,抖音,抖音店铺,尔林酒水专营店,金六福,3480615374519695952,74782.0,278,Douyin
2021-05,抖音,抖音店铺,古井贡酒官方旗舰店,古井贡,3472442865324551965,49583.0,277,Douyin
2021-05,抖音,抖音店铺,黑巨星酒水专营店,其他,3477511940706834284,66203.0,277,Douyin
2021-05,抖音,抖音店铺,粮友酒类专营店,其他,3480274248906493024,54846.0,277,Douyin
2021-05,抖音,抖音店铺,粮友酒类专营店,其他,3482710584162693503,54648.0,276,Douyin
2021-05,抖音,抖音店铺,君品酒类专营店,其他,3484057015599375982,54648.0,276,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,其他,3478474524423509454,136452.0,274,Douyin
2021-05,抖音,抖音店铺,酒醇酒水专营店,其他,3479894700532572404,37812.0,274,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,白水杜康,3481430561476732749,108927.0,273,Douyin
2021-05,抖音,抖音店铺,酒润专营店,郎酒,3473966971060660472,80343.0,271,Douyin
2021-05,抖音,抖音店铺,媒江湖酒类专营店,茅台,3458752066502174199,107858.0,271,Douyin
2021-05,抖音,抖音店铺,豪姐酒业专营店,五粮液,3478789631158414638,189429.0,271,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,茅台,3467298235436141912,53460.0,270,Douyin
2021-05,抖音,抖音店铺,汾洋酒类专营店,其他,3461180470975463125,74760.0,270,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,其他,3475301969437006806,269460.0,270,Douyin
2021-05,抖音,抖音店铺,震选酒类专营店,其他,3482501794989480125,80460.0,270,Douyin
2021-05,抖音,抖音店铺,金泰华食品饮料专营店,其他,3479682874842739732,53262.0,269,Douyin
2021-05,抖音,抖音店铺,福辰酒类专营店,泸州老窖,3468560333000584307,80652.0,269,Douyin
2021-05,抖音,抖音店铺,七彩嘉乡专营店,五粮液,3482127220229691153,187332.0,268,Douyin
2021-05,抖音,抖音店铺,酒香文化专营店,钓鱼台,3479358770210024274,424233.0,267,Douyin
2021-05,抖音,抖音店铺,双跃酒类专营店,茅台,3481020441466923046,747900.0,265,Douyin
2021-05,抖音,抖音店铺,震选酒类专营店,茅台,3481770591839766111,52470.0,265,Douyin
2021-05,抖音,抖音店铺,美狄丝华夏大地酒类专卖店,其他,3460798498201570629,36432.0,264,Douyin
2021-05,抖音,抖音店铺,合肥卡洛斯酒类专营店,永丰,3474682665033166691,92355.0,262,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,红星,3438674100808212330,56637.0,261,Douyin
2021-05,抖音,抖音店铺,酒润专营店,郎酒,3475081240363794872,74880.0,260,Douyin
2021-05,抖音,抖音店铺,红道酒类专营店,其他,3435156301351638130,33600.0,260,Douyin
2021-05,抖音,抖音店铺,酒香文化专营店,习酒,3478276790647138086,41968.0,259,Douyin
2021-05,抖音,抖音店铺,美狄丝华夏大地酒类专卖店,习酒,3448955106068986397,77772.0,259,Douyin
2021-05,抖音,抖音店铺,震选酒类专营店,其他,3480891976847605465,76586.0,257,Douyin
2021-05,抖音,抖音店铺,黑巨星酒类专营店,白水杜康,3483987853816536019,33153.0,257,Douyin
2021-05,抖音,抖音店铺,疆北酒类专营店,洋河,3454667410802658655,284523.0,256,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,茅台,3455570816354415390,50688.0,256,Douyin
2021-05,抖音,抖音店铺,粮友酒类专营店,其他,3479013070431506684,50490.0,255,Douyin
2021-05,抖音,抖音店铺,汾酒官方旗舰店,汾酒,3465330240560218340,116762.0,254,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,茅台,3478251499656725596,75647.0,253,Douyin
2021-05,抖音,抖音店铺,康益泉酒类专营店,洋河,3439076859244117799,377748.0,252,Douyin
2021-05,抖音,抖音店铺,合动力酒水专营店,王丙乾,3462842017829248972,74148.0,252,Douyin
2021-05,抖音,抖音店铺,美狄丝华夏大地酒类专卖店,其他,3452051163283870895,35822.0,250,Douyin
2021-05,抖音,抖音店铺,购酒网卖场旗舰店,茅台,3471939694965722995,647151.0,249,Douyin
2021-05,抖音,抖音店铺,醉仙网名酒专营店,酒鬼,3482091745871814412,56772.0,249,Douyin
2021-05,抖音,抖音店铺,购酒网卖场旗舰店,五粮液,3475833407198651116,49352.0,248,Douyin
2021-05,抖音,抖音店铺,粮友酒类专营店,其他,3476411108150120050,41664.0,248,Douyin
2021-05,抖音,抖音店铺,德顺通酒类专营店,茅台,3471902163226224992,661207.0,247,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,五粮液,3455055441879542283,147706.0,247,Douyin
2021-05,抖音,抖音店铺,董酒酒类旗舰店,董酒,3480323675406860774,37050.0,247,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,五粮液,3479390782690091629,41496.0,247,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,五粮液,3480075383355870876,491754.0,246,Douyin
2021-05,抖音,抖音店铺,鸡公山粮液酒类专营店,鸡公山,3459085280877914381,41795.0,246,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,其他,3481788072524442041,147354.0,246,Douyin
2021-05,抖音,抖音店铺,汾酒官方旗舰店,汾酒,3465328646993143100,46305.0,245,Douyin
2021-05,抖音,抖音店铺,鸡公山酒类专营店,鸡公山,3440371860485852080,803600.0,245,Douyin
2021-05,抖音,抖音店铺,黑巨星酒水专营店,茅台,3481589065189605421,64557.0,243,Douyin
2021-05,抖音,抖音店铺,玖到家酒类专营店,茅台,3475089398654191771,96957.0,243,Douyin
2021-05,抖音,抖音店铺,金樽吟酒类旗舰店,其他,3482152807497376139,144958.0,242,Douyin
2021-05,抖音,抖音店铺,古井贡酒官方旗舰店,古井贡,3459115931844875859,36109.0,242,Douyin
2021-05,抖音,抖音店铺,加达尔庄园葡萄酒专营店,茅台,3475442294650496909,37920.0,240,Douyin
2021-05,抖音,抖音店铺,金泰华食品饮料专营店,其他,3478860601172822258,47520.0,240,Douyin
2021-05,抖音,抖音店铺,郎红之欣专卖店,郎酒,3467108397906831475,73851.0,239,Douyin
2021-05,抖音,抖音店铺,酒润专营店,郎酒,3457645839558812442,75151.0,239,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,五粮液,3478643389686280606,94724.0,238,Douyin
2021-05,抖音,抖音店铺,习酒官方旗舰店,习酒,3438939980834197987,33320.0,238,Douyin
2021-05,抖音,抖音店铺,购酒网卖场旗舰店,五粮液,3445586861551133146,82684.0,237,Douyin
2021-05,抖音,抖音店铺,玖到家酒类专营店,汾杏,3467309215553602496,65046.0,237,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,五粮液,3478641980903408992,118263.0,237,Douyin
2021-05,抖音,抖音店铺,香友酒业白酒专营店,其他,3472652487738131340,89533.0,237,Douyin
2021-05,抖音,抖音店铺,玖到家酒类专营店,汾酒,3480699049039023023,47163.0,237,Douyin
2021-05,抖音,抖音店铺,麦芽之路旗舰店,其他,3482153902797927236,37683.0,237,Douyin
2021-05,抖音,抖音店铺,王世贵酒类专营店,其他,3470043640615809034,55298.0,236,Douyin
2021-05,抖音,抖音店铺,食巴适酒类专营店,茅台,3468745677918591119,44180.0,235,Douyin
2021-05,抖音,抖音店铺,君品酒类专营店,其他,3482138296941977896,32660.0,235,Douyin
2021-05,抖音,抖音店铺,康益泉酒类专营店,五粮液,3442995864438748672,163566.0,234,Douyin
2021-05,抖音,抖音店铺,食巴适酒类专营店,潭酒,3468745574864566393,34866.0,234,Douyin
2021-05,抖音,抖音店铺,玖到家酒类专营店,金六福,3460416503768332975,62444.0,233,Douyin
2021-05,抖音,抖音店铺,豪姐酒业专营店,金六福,3478238932624390446,59269.0,233,Douyin
2021-05,抖音,抖音店铺,三斤匠酒业食品专营店,其他,3469349176758949951,83602.0,233,Douyin
2021-05,抖音,抖音店铺,粮友酒类专营店,其他,3479922151723823945,45936.0,232,Douyin
2021-05,抖音,抖音店铺,天福堂酒类专营店,白水杜康,3444115220929328228,34188.0,231,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,洋河,3472454418694280331,156618.0,231,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,西凤,3455812816261483234,32358.0,231,Douyin
2021-05,抖音,抖音店铺,三斤匠酒业食品专营店,其他,3472192167949283282,34639.0,231,Douyin
2021-05,抖音,抖音店铺,汾酒旗舰店,汾酒,3469141575211291173,66240.0,230,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,全兴,3470700444202991777,1368960.0,230,Douyin
2021-05,抖音,抖音店铺,福润酒类专营店,五粮液,3480307534852668433,91540.0,230,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,酒鬼,3431110036234079450,68471.0,229,Douyin
2021-05,抖音,抖音店铺,福润酒类专营店,茅台,3470450653426509038,106704.0,228,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,五粮液,3480154887453597630,1751040.0,228,Douyin
2021-05,抖音,抖音店铺,中鼎旺卖场旗舰店,茅台,3480794859047156601,635373.0,227,Douyin
2021-05,抖音,抖音店铺,酒醇酒水专营店,其他,3479936726787586232,35708.0,226,Douyin
2021-05,抖音,抖音店铺,香友酒业白酒专营店,其他,3474754249303438907,71304.0,225,Douyin
2021-05,抖音,抖音店铺,震选酒类专营店,其他,3482331278362152763,89550.0,225,Douyin
2021-05,抖音,抖音店铺,逸鱻达酒类专营店,五粮液,3473618292680296040,43635.0,225,Douyin
2021-05,抖音,抖音店铺,泸州老窖官方旗舰店,泸州老窖,3460433689962507786,44576.0,224,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,五粮液,3478443781047609961,89202.0,224,Douyin
2021-05,抖音,抖音店铺,古井贡酒官方旗舰店,古井贡,3465389506906192889,79834.0,223,Douyin
2021-05,抖音,抖音店铺,金泰华食品饮料专营店,其他,3479219662728916643,44154.0,223,Douyin
2021-05,抖音,抖音店铺,多拍多名酒专营店,古井贡,3476912502749694734,56610.0,222,Douyin
2021-05,抖音,抖音店铺,百事佳酒类专营店,白水杜康,3458377888859050825,42194.0,222,Douyin
2021-05,抖音,抖音店铺,购酒网卖场旗舰店,茅台,3483243621900260048,582579.0,221,Douyin
2021-05,抖音,抖音店铺,盛扬酒类专营店,茅台,3469898949652017012,651040.0,221,Douyin
2021-05,抖音,抖音店铺,汉董酒类专营店,茅台,3477524741772960997,43758.0,221,Douyin
2021-05,抖音,抖音店铺,购酒网卖场旗舰店,郎酒,3460098053317502643,85999.0,221,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,五粮液,3482881491590081700,1689600.0,220,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,白水杜康,3387330497788124433,56760.0,220,Douyin
2021-05,抖音,抖音店铺,中酿品致酒类专营店,浏阳河酒,3469336257354723223,38110.0,220,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,五粮液,3480873637303722296,350181.0,219,Douyin
2021-05,抖音,抖音店铺,华艺圈酒类专营店,其他,3476611492089051851,87162.0,219,Douyin
2021-05,抖音,抖音店铺,疆北酒类专营店,其他,3475609549208175520,78912.0,218,Douyin
2021-05,抖音,抖音店铺,大樟树贡DAZHANGSHUGONG官方旗舰店,其他,3475269469444667134,81382.0,218,Douyin
2021-05,抖音,抖音店铺,震选酒类专营店,五粮液,3482334388069515586,43164.0,218,Douyin
2021-05,抖音,抖音店铺,君品酒类专营店,其他,3481075893798077589,43164.0,218,Douyin
2021-05,抖音,抖音店铺,震选酒类专营店,茅台,3480892260340639754,43183.0,217,Douyin
2021-05,抖音,抖音店铺,加喜酒类专营店,茅台,3478791901098937265,185166.0,217,Douyin
2021-05,抖音,抖音店铺,泸州老窖官方旗舰店,泸州老窖,3465596099128066925,68572.0,217,Douyin
2021-05,抖音,抖音店铺,汾酒官方旗舰店,汾酒,3444474819222073902,38997.0,217,Douyin
2021-05,抖音,抖音店铺,道尔云酒类专营店,其他,3479556864797216130,42966.0,217,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,白水杜康,3481428789777566423,64584.0,216,Douyin
2021-05,抖音,抖音店铺,醉仙网名酒专营店,酒鬼,3476912255780684137,49248.0,216,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,其他,3483936784524646582,64070.0,215,Douyin
2021-05,抖音,抖音店铺,玖玖酒类专营店,其他,3483822074370345301,64285.0,215,Douyin
2021-05,抖音,抖音店铺,酒集网酒类专营店,永丰,3474726258825425544,35600.0,215,Douyin
2021-05,抖音,抖音店铺,西凤官方旗舰店,西凤,3482327851104114774,141900.0,215,Douyin
2021-05,抖音,抖音店铺,酒仙网卖场旗舰店,郎酒,3472751916138759133,253485.0,215,Douyin
2021-05,抖音,抖音店铺,吉之港酒水专营店,其他,3483055231732958499,42785.0,215,Douyin
2021-05,抖音,抖音店铺,酒鬼酒类旗舰店,酒鬼,3476731613759581593,335552.0,214,Douyin
2021-05,抖音,抖音店铺,百事佳酒类专营店,其他,3462290685762346810,33812.0,214,Douyin
2021-05,抖音,抖音店铺,金樽吟酒类旗舰店,其他,3480981363757349665,127810.0,213,Douyin
2021-05,抖音,抖音店铺,鸿之睿酒水专营店,其他,3456187797080304921,84987.0,213,Douyin
2021-05,抖音,抖音店铺,歌德盈香卖场旗舰店,茅台,3477493532401485747,417428.0,212,Douyin
2021-05,抖音,抖音店铺,福润酒类专营店,茅台,3471198059105525732,99216.0,212,Douyin
2021-05,抖音,抖音店铺,金裕皖官方旗舰店,金裕皖,3463377211472649223,37481.0,212,Douyin
2021-05,抖音,抖音店铺,郎红之欣专卖店,郎酒,3461372756820686855,53359.0,211,Douyin
2021-05,抖音,抖音店铺,粮友酒类专营店,其他,3483795946012335881,41778.0,211,Douyin
2021-05,抖音,抖音店铺,中鼎旺卖场旗舰店,茅台,3476343222031275027,579142.0,210,Douyin
2021-05,抖音,抖音店铺,疆北酒类专营店,其他,3475610749634759432,108780.0,210,Douyin
2021-05,抖音,抖音店铺,七彩嘉乡专营店,五粮液,3482115980300269130,50190.0,210,Douyin
